Day,Month,Timepoint,Temperature,Humidity ,Radiation,Rainfall,Diffuse Horizontal Radiation,Power
8,3,14,31.71987152,43.0731163,803.2648315,0,239.8846588,238.0630951
8,3,14.5,33.13549423,39.8784256,981.9689941,0,163.8295288,285.3313293
8,3,15,32.91837692,39.66480637,769.7856445,0,153.4994812,117.9494095
8,3,15.5,32.28933334,38.79234695,181.2097321,0,163.115921,72.66864014
8,3,16,33.14182663,35.21810532,701.3028564,0,134.1538544,209.6325531
8,3,16.5,33.14083099,35.48498535,509.4639587,0,157.9299622,187.4817505
8,3,17,32.62628555,37.24917603,282.9856567,0,165.3112183,134.2719269
8,3,17.5,31.78871346,39.77849197,311.7268982,0,119.868988,94.31954193
8,3,18,31.33759499,41.80984116,85.07968903,0,59.20043182,52.98025894
9,3,8,22.55413818,100.025238,187.4035034,0,53.41864014,60.50867844
9,3,8.5,25.35108948,75.49375153,373.4393311,0,74.06066895,103.3155518
9,3,9,26.58471298,69.8400116,555.4371338,0,69.51303864,140.291626
9,3,9.5,27.80559349,59.83582306,667.0341797,0,107.5166931,174.3726044
9,3,10,28.54704094,55.77831268,666.4329834,0,101.8866577,201.382019
9,3,10.5,29.81433868,51.10354233,820.6392822,0,66.86621857,224.8803101
9,3,11,30.32695198,48.18935013,910.5041504,0,83.32056427,242.0048218
9,3,11.5,30.83854485,44.20738602,962.9985352,0,82.15957642,256.509491
9,3,12,31.42910576,43.02535629,1026.408813,0,110.5255051,273.101532
9,3,12.5,32.33181763,37.88404465,376.5560608,0,161.2840729,276.9694824
9,3,13,32.81308746,34.80424118,1123.778564,0,189.1431732,143.7887421
9,3,13.5,33.69795609,32.82578659,873.0969238,0,283.5419922,165.0316315
9,3,14,34.00653458,31.52191162,1014.255859,0,262.0356445,127.6600113
9,3,14.5,33.59995651,30.21935272,984.9701538,0,158.2597961,76.67307281
9,3,15,34.0849762,29.60870171,894.5968628,0,139.9382019,194.5774384
9,3,15.5,33.35459518,29.81919289,380.222168,0,116.9006271,50.88010788
9,3,16,33.63179016,28.20776367,109.1062393,0,90.60024261,82.9580307
9,3,16.5,34.62495422,26.49680901,593.9048462,0,99.56546783,192.210022
9,3,17,34.30724335,27.08890915,292.9606323,0,142.131546,107.8091965
9,3,17.5,33.04920197,30.15837479,206.5705109,0,124.3652954,41.8614769
9,3,18,32.73675537,30.54947662,160.0858459,0,99.20287323,39.18318176
10,3,8,26.12376785,67.24033356,255.2979279,0,24.70004272,59.49872589
10,3,8.5,26.83388138,65.55267334,404.9710693,0,51.97544861,101.5165329
10,3,9,28.32173157,60.87181854,538.2550049,0,54.66792679,140.8783569
10,3,9.5,29.31800652,56.60779572,743.3625488,0,159.1224976,174.8533478
10,3,10,30.38851547,51.18159866,873.6687622,0,197.8979187,203.384903
10,3,10.5,30.89307785,49.93889999,882.9076538,0,285.3696899,229.3430481
10,3,11,30.42113304,49.34732056,344.7666931,0,212.606308,250.8507385
10,3,11.5,31.23060989,44.2171936,1025.140869,0,145.6324005,274.3202515
